x,s,v,rho_over_rho0
3.397373620759992080e-02,1.206669942851953115e-01,-4.730786027799767091e+00,9.982250648983153063e-01
3.423458369337371854e-02,1.215918006601885426e-01,-4.730748593630512921e+00,9.981977331646698648e-01
3.449743394417808390e-02,1.225236690132740086e-01,-4.730710583050893980e+00,9.981699810031322562e-01
3.476230233707429396e-02,1.234626526708071936e-01,-4.730671987195200323e+00,9.981418019603524039e-01
3.502920436718729574e-02,1.244088053478533545e-01,-4.730632797061668171e+00,9.981131894843571217e-01
3.529815564861253641e-02,1.253621811506937800e-01,-4.730593003510398020e+00,9.980841369230527560e-01
3.556917191532897593e-02,1.263228345793377116e-01,-4.730552597261243442e+00,9.980546375227085099e-01
3.584226902211977428e-02,1.272908205300447848e-01,-4.730511568891672347e+00,9.980246844264210049e-01
3.611746294549974395e-02,1.282661942978536862e-01,-4.730469908834591841e+00,9.979942706725497548e-01
3.639476978465022716e-02,1.292490115791201377e-01,-4.730427607376139321e+00,9.979633891931362077e-01
3.667420576236051638e-02,1.302393284740593071e-01,-4.730384654653442489e+00,9.979320328122897044e-01
3.695578722597718524e-02,1.312372014892983774e-01,-4.730341040652346507e+00,9.979001942445621109e-01
3.723953064836035831e-02,1.322426875404343616e-01,-4.730296755205105619e+00,9.978678660932859268e-01
3.752545262884731531e-02,1.332558439545989404e-01,-4.730251787988036583e+00,9.978350408488976253e-01
3.781356989422388071e-02,1.342767284730307653e-01,-4.730206128519141018e+00,9.978017108872293539e-01
3.810389929970250944e-02,1.353053992536516481e-01,-4.730159766155692225e+00,9.977678684677807608e-01
3.839645782990860901e-02,1.363419148736507158e-01,-4.730112690091782923e+00,9.977335057319587364e-01
3.869126259987406419e-02,1.373863343320735064e-01,-4.730064889355834801e+00,9.976986147012993911e-01
3.898833085603875537e-02,1.384387170524172816e-01,-4.730016352808076086e+00,9.976631872756572816e-01
3.928767997725902961e-02,1.394991228852288656e-01,-4.729967069137975599e+00,9.976272152313682140e-01
3.958932747582474126e-02,1.405676121107105603e-01,-4.729917026861641283e+00,9.975906902193912851e-01
3.989329099848358540e-02,1.416442454413281427e-01,-4.729866214319175199e+00,9.975536037634157305e-01
4.019958832747343863e-02,1.427290840244239967e-01,-4.729814619671999232e+00,9.975159472579457898e-01
4.050823738156297815e-02,1.438221894448348803e-01,-4.729762230900124820e+00,9.974777119663515990e-01
4.081925621709939223e-02,1.449236237275103589e-01,-4.729709035799397832e+00,9.974388890188973233e-01
4.113266302906506272e-02,1.460334493401375666e-01,-4.729655021978688367e+00,9.973994694107390924e-01
4.144847615214186654e-02,1.471517291957665508e-01,-4.729600176857045035e+00,9.973594439998887395e-01
4.176671406178403961e-02,1.482785266554400849e-01,-4.729544487660810148e+00,9.973188035051544498e-01
4.208739537529857661e-02,1.494139055308222885e-01,-4.729487941420683406e+00,9.972775385040448803e-01
4.241053885293464415e-02,1.505579300868319925e-01,-4.729430524968744720e+00,9.972356394306506333e-01
4.273616339898105021e-02,1.517106650442756055e-01,-4.729372224935433522e+00,9.971930965734844277e-01
4.306428806287201927e-02,1.528721755824807571e-01,-4.729313027746485432e+00,9.971499000732990670e-01
4.339493204030203666e-02,1.540425273419320784e-01,-4.729252919619812978e+00,9.971060399208689917e-01
4.372811467434819382e-02,1.552217864269031800e-01,-4.729191886562353453e+00,9.970615059547395242e-01
4.406385545660223418e-02,1.564100194080916273e-01,-4.729129914366857257e+00,9.970162878589433619e-01
4.440217402831058563e-02,1.576072933252507524e-01,-4.729066988608631839e+00,9.969703751606867614e-01
4.474309018152379525e-02,1.588136756898217983e-01,-4.729003094642245664e+00,9.969237572279979753e-01
4.508662386025383967e-02,1.600292344875607065e-01,-4.728938217598169125e+00,9.968764232673442693e-01
4.543279516164120541e-02,1.612540381811655710e-01,-4.728872342379371929e+00,9.968283623212133016e-01
4.578162433713055951e-02,1.624881557128993737e-01,-4.728805453657872526e+00,9.967795632656589744e-01
4.613313179365535754e-02,1.637316565072089170e-01,-4.728737535871230691e+00,9.967300148078140909e-01
4.648733809483204110e-02,1.649846104733410090e-01,-4.728668573218986815e+00,9.966797054833627101e-01
4.684426396216247873e-02,1.662470880079507385e-01,-4.728598549659057682e+00,9.966286236539821930e-01
4.720393027624661397e-02,1.675191599977073897e-01,-4.728527448904065622e+00,9.965767575047409510e-01
4.756635807800375232e-02,1.688008978218921430e-01,-4.728455254417623266e+00,9.965240950414645527e-01
4.793156856990390263e-02,1.700923733549914718e-01,-4.728381949410554341e+00,9.964706240880624177e-01
4.829958311720755626e-02,1.713936589692792167e-01,-4.728307516837069180e+00,9.964163322838130998e-01
4.867042324921599245e-02,1.727048275373943564e-01,-4.728231939390868277e+00,9.963612070806149301e-01
4.904411066053063206e-02,1.740259524349081488e-01,-4.728155199501204109e+00,9.963052357401948056e-01
4.942066721232213355e-02,1.753571075428817239e-01,-4.728077279328871008e+00,9.962484053312758991e-01
4.980011493360966823e-02,1.766983672504152669e-01,-4.727998160762145297e+00,9.961907027267075110e-01
5.018247602254907735e-02,1.780498064571827133e-01,-4.727917825412657038e+00,9.961321146005527316e-01
5.056777284773186776e-02,1.794115005759581993e-01,-4.727836254611207600e+00,9.960726274251333612e-01
5.095602794949359582e-02,1.807835255351275261e-01,-4.727753429403519725e+00,9.960122274680338617e-01
5.134726404123293730e-02,1.821659577811890196e-01,-4.727669330545927195e+00,9.959509007890643417e-01
5.174150401073981248e-02,1.835588742812357399e-01,-4.727583938500999672e+00,9.958886332371741368e-01
5.213877092153477999e-02,1.849623525254269207e-01,-4.727497233433108903e+00,9.958254104473293067e-01
5.253908801421815211e-02,1.863764705294412294e-01,-4.727409195203914116e+00,9.957612178373430600e-01
5.294247870782951837e-02,1.878013068369130401e-01,-4.727319803367795892e+00,9.956960406046559964e-01
5.334896660121819789e-02,1.892369405218530254e-01,-4.727229037167219872e+00,9.956298637230800441e-01
5.375857547442317030e-02,1.906834511910459329e-01,-4.727136875528020532e+00,9.955626719394887747e-01
5.417132929006465702e-02,1.921409189864324019e-01,-4.727043297054632554e+00,9.954944497704647510e-01
5.458725219474575008e-02,1.936094245874676600e-01,-4.726948280025238702e+00,9.954251814988983593e-01
5.500636852046544845e-02,1.950890492134607912e-01,-4.726851802386851986e+00,9.953548511705411217e-01
5.542870278604147133e-02,1.965798746258869412e-01,-4.726753841750324092e+00,9.952834425905054960e-01
5.585427969854506181e-02,1.980819831306796230e-01,-4.726654375385277440e+00,9.952109393197215992e-01
5.628312415474628905e-02,1.995954575804957665e-01,-4.726553380214974176e+00,9.951373246713400844e-01
5.671526124257037643e-02,2.011203813769542326e-01,-4.726450832811091018e+00,9.950625817070858359e-01
5.715071624256590210e-02,2.026568384728495431e-01,-4.726346709388433709e+00,9.949866932335634795e-01
5.758951462938301930e-02,2.042049133743317757e-01,-4.726240985799568861e+00,9.949096417985047180e-01
5.803168207326419442e-02,2.057646911430615344e-01,-4.726133637529371434e+00,9.948314096869739220e-01
5.847724444154575596e-02,2.073362573983304202e-01,-4.726024639689502926e+00,9.947519789175085503e-01
5.892622780017160028e-02,2.089196983191518864e-01,-4.725913967012796313e+00,9.946713312382179373e-01
5.937865841521742377e-02,2.105151006463139018e-01,-4.725801593847572590e+00,9.945894481228182427e-01
5.983456275442771560e-02,2.121225516844001957e-01,-4.725687494151863177e+00,9.945063107666217705e-01
6.029396748876410250e-02,2.137421393037729489e-01,-4.725571641487550600e+00,9.944219000824621180e-01
6.075689949396547579e-02,2.153739519425172666e-01,-4.725454009014431911e+00,9.943361966965705845e-01
6.122338585212077494e-02,2.170180786083479030e-01,-4.725334569484182623e+00,9.942491809443915196e-01
6.169345385325255421e-02,2.186746088804706056e-01,-4.725213295234238942e+00,9.941608328663424921e-01
6.216713099691397598e-02,2.203436329114049075e-01,-4.725090158181599165e+00,9.940711322035152842e-01
6.264444499379734355e-02,2.220252414287599563e-01,-4.724965129816517617e+00,9.939800583933204869e-01
6.312542376735572058e-02,2.237195257369670176e-01,-4.724838181196121312e+00,9.938875905650688125e-01
6.361009545543566679e-02,2.254265777189593256e-01,-4.724709282937928911e+00,9.937937075354965621e-01
6.409848841192390678e-02,2.271464898378076358e-01,-4.724578405213276433e+00,9.936983878042291440e-01
6.459063120840595473e-02,2.288793551383018210e-01,-4.724445517740646139e+00,9.936016095491808642e-01
6.508655263583734696e-02,2.306252672484790378e-01,-4.724310589778903058e+00,9.935033506218967636e-01
6.558628170622861353e-02,2.323843203811003788e-01,-4.724173590120428479e+00,9.934035885428291746e-01
6.608984765434162967e-02,2.341566093350646027e-01,-4.724034487084160183e+00,9.933023004965503278e-01
6.659727993940045554e-02,2.359422294967688793e-01,-4.723893248508526099e+00,9.931994633269045636e-01
6.710860824681458281e-02,2.377412768414054189e-01,-4.723749841744282918e+00,9.930950535320889339e-01
6.762386248991546223e-02,2.395538479341964011e-01,-4.723604233647246353e+00,9.929890472596791806e-01
6.814307281170696451e-02,2.413800399315645939e-01,-4.723456390570921926e+00,9.928814203015760009e-01
6.866626958662799818e-02,2.432199505822340013e-01,-4.723306278359021171e+00,9.927721480888981320e-01
6.919348342233003213e-02,2.450736782282641468e-01,-4.723153862337884590e+00,9.926612056867949452e-01
6.972474516146730250e-02,2.469413218060111104e-01,-4.722999107308783806e+00,9.925485677892031955e-01
7.026008588350185491e-02,2.488229808470170945e-01,-4.722841977540118030e+00,9.924342087135237245e-01
7.079953690652070197e-02,2.507187554788183337e-01,-4.722682436759502167e+00,9.923181023952375446e-01
7.134312978906871827e-02,2.526287464256800064e-01,-4.722520448145738570e+00,9.922002223824444300e-01
7.189089633199458040e-02,2.545530550092470756e-01,-4.722355974320673333e+00,9.920805418303377810e-01
7.244286858031108445e-02,2.564917831491108080e-01,-4.722188977340940674e+00,9.919590334955984412e-01
7.299907882507032653e-02,2.584450333632922758e-01,-4.722019418689590076e+00,9.918356697307260106e-01
7.355955960525202564e-02,2.604129087686312682e-01,-4.721847259267589081e+00,9.917104224782882227e-01
7.412434370966752839e-02,2.623955130810886049e-01,-4.721672459385214182e+00,9.915832632651052636e-01
7.469346417887777478e-02,2.643929506159503062e-01,-4.721494978753312033e+00,9.914541631963500468e-01
7.526695430712680712e-02,2.664053262879383377e-01,-4.721314776474442532e+00,9.913230929495817634e-01
7.584484764428862935e-02,2.684327456112149402e-01,-4.721131811033895787e+00,9.911900227686983866e-01
7.642717799783048382e-02,2.704753146992889268e-01,-4.720946040290582069e+00,9.910549224578139027e-01
7.701397943479050545e-02,2.725331402648130119e-01,-4.720757421467792980e+00,9.909177613750583813e-01
7.760528628377053040e-02,2.746063296192715608e-01,-4.720565911143835613e+00,9.907785084263011077e-01
7.820113313694498913e-02,2.766949906725582609e-01,-4.720371465242534370e+00,9.906371320587952223e-01
7.880155485208360788e-02,2.787992319324315016e-01,-4.720174039023598667e+00,9.904936002547387597e-01
7.940658655459131854e-02,2.809191625038566786e-01,-4.719973587072855636e+00,9.903478805247614147e-01
8.001626363956276800e-02,2.830548920882215436e-01,-4.719770063292353157e+00,9.901999399013289294e-01
8.063062177385370288e-02,2.852065309824289852e-01,-4.719563420890314553e+00,9.900497449320632137e-01
8.124969689816642637e-02,2.873741900778534752e-01,-4.719353612370962736e+00,9.898972616729864171e-01
8.187352522915312958e-02,2.895579808591697279e-01,-4.719140589524201346e+00,9.897424556816767360e-01
8.250214326153440525e-02,2.917580154030409711e-01,-4.718924303415147570e+00,9.895852920103435091e-01
8.313558777023406787e-02,2.939744063766657201e-01,-4.718704704373529957e+00,9.894257351988209326e-01
8.377389581253119610e-02,2.962072670361820537e-01,-4.718481741982929911e+00,9.892637492674727362e-01
8.441710473022705219e-02,2.984567112249167375e-01,-4.718255365069884633e+00,9.890992977100160344e-01
8.506525215183025068e-02,3.007228533714862984e-01,-4.718025521692831958e+00,9.889323434862560269e-01
8.571837599475776170e-02,3.030058084877374491e-01,-4.717792159130910434e+00,9.887628490147386540e-01
8.637651446755380269e-02,3.053056921665285861e-01,-4.717555223872603065e+00,9.885907761653149883e-01
8.703970607212407895e-02,3.076226205793384794e-01,-4.717314661604225634e+00,9.884160862516141455e-01
8.770798960598882865e-02,3.099567104737108170e-01,-4.717070417198258703e+00,9.882387400234379227e-01
8.838140416455241011e-02,3.123080791705192816e-01,-4.716822434701523292e+00,9.880586976590578496e-01
8.905998914339020855e-02,3.146768445610524934e-01,-4.716570657323195803e+00,9.878759187574288614e-01
8.974378424055405590e-02,3.170631251039172649e-01,-4.716315027422651518e+00,9.876903623303131541e-01
9.043282945889356828e-02,3.194670398217448470e-01,-4.716055486497164217e+00,9.875019867943111151e-01
9.112716510839702355e-02,3.218887082977089920e-01,-4.715791975169418393e+00,9.873107499628095418e-01
9.182683180854921134e-02,3.243282506718389024e-01,-4.715524433174866026e+00,9.871166090378287183e-01
9.253187049070850378e-02,3.267857876371321191e-01,-4.715252799348914614e+00,9.869195206017903343e-01
9.324232240050017717e-02,3.292614404354479163e-01,-4.714977011613935787e+00,9.867194406091849279e-01
9.395822910023017560e-02,3.317553308531926426e-01,-4.714697006966108717e+00,9.865163243781529534e-01
9.467963247131630511e-02,3.342675812167784088e-01,-4.714412721462084122e+00,9.863101265819721464e-01
9.540657471673819057e-02,3.367983143878545138e-01,-4.714124090205474182e+00,9.861008012404514078e-01
9.613909836350693905e-02,3.393476537583085539e-01,-4.713831047333159496e+00,9.858883017112358704e-01
9.687724626515192838e-02,3.419157232450212303e-01,-4.713533526001421947e+00,9.856725806810171520e-01
9.762106160422849566e-02,3.445026472843816245e-01,-4.713231458371889282e+00,9.854535901566493505e-01
9.837058789484380561e-02,3.471085508265468467e-01,-4.712924775597298499e+00,9.852312814561741128e-01
9.912586898520325818e-02,3.497335593294472189e-01,-4.712613407807071830e+00,9.850056051997528872e-01
9.988694906017447916e-02,3.523777987525196220e-01,-4.712297284092705318e+00,9.847765113005032545e-01
1.006538726438730297e-01,3.550413955501761087e-01,-4.711976332492969100e+00,9.845439489552444412e-01
1.014266846022668367e-01,3.577244766649906316e-01,-4.711650479978908734e+00,9.843078666351483541e-01
1.022054301458007880e-01,3.604271695206006654e-01,-4.711319652438665351e+00,9.840682120762971330e-01
1.029901548320423244e-01,3.631496020143193393e-01,-4.710983774662092394e+00,9.838249322701482225e-01
1.037809045683454751e-01,3.658919025094416466e-01,-4.710642770325166317e+00,9.835779734539061847e-01
1.045777256145372508e-01,3.686541998272494514e-01,-4.710296561974224083e+00,9.833272811007978120e-01
1.053806645856235208e-01,3.714366232386990263e-01,-4.709945071009968842e+00,9.830727999102614190e-01
1.061897684545168724e-01,3.742393024557894576e-01,-4.709588217671295318e+00,9.828144737980368806e-01
1.070050845547833585e-01,3.770623676225941523e-01,-4.709225921018900252e+00,9.825522458861667419e-01
1.078266605834123093e-01,3.799059493059609993e-01,-4.708858098918689450e+00,9.822860584929035133e-01
1.086545446036065871e-01,3.827701784858629774e-01,-4.708484668024973452e+00,9.820158531225277043e-01
1.094887850475940172e-01,3.856551865453935468e-01,-4.708105543763460688e+00,9.817415704550720434e-01
1.103294307194616908e-01,3.885611052604024951e-01,-4.707720640314024152e+00,9.814631503359551035e-01
1.111765307980096401e-01,3.914880667887525312e-01,-4.707329870593276233e+00,9.811805317655291070e-01
1.120301348396289115e-01,3.944362036592024556e-01,-4.706933146236903731e+00,9.808936528885301431e-01
1.128902927812000107e-01,3.974056487598953136e-01,-4.706530377581806590e+00,9.806024509834493363e-01
1.137570549430153566e-01,4.003965353264525850e-01,-4.706121473648005704e+00,9.803068624518063157e-01
1.146304720317216502e-01,4.034089969296520417e-01,-4.705706342120332231e+00,9.800068228073443022e-01
1.155105951432871397e-01,4.064431674626943769e-01,-4.705284889329900189e+00,9.797022666651324929e-01
